book_name,count,author,genre,isbn,isbn13,good_reads_url,num_pages,num_rating,avg_rating
Sphere,626,Crichton; Michael,fiction,0345418972,9780345418975,371,118227.0,3.74
The Power of Habit: Why We Do What We Do in Life and Business,625,Duhigg; Charles,non-fiction,1400069289,9781400069286,286,118105.0,3.98
A Walk in the Woods: Rediscovering America on the Appalachian Trail,625,Bryson; Bill,fiction,0307279464,9780307279460,397,220903.0,4.05
'Salem's Lot,622,King; Stephen,fiction,0450031063,9780450031069,483,222615.0,3.98
Watership Down,621,Adams; Richard,fiction,038039586X,9780380395866,478,274175.0,4.04
Pet Sematary,618,King; Stephen,fiction,1416524347,9781416524342,576,254103.0,3.88
A Brief History of Time,618,Hawking; Stephen,fiction,0553380168,9780553380163,212,155268.0,4.10
Carrie,617,King; Stephen,fiction,1416524304,9781416524304,253,316638.0,3.90
A Tree Grows in Brooklyn,615,Smith; Betty,fiction,0061120073,9780061120077,496,279148.0,4.23
Congo,613,Crichton; Michael,fiction,0060541830,9780060541835,480,120881.0,3.52
For Whom the Bell Tolls,610,Hemingway; Ernest,fiction,0684803356,9780684803357,480,182820.0,3.94
The Great Divorce,608,Lewis; C.S.,fiction,0006280560,9790007672386,146,71510.0,4.28
Emma,605,Austen; Jane,fiction,0141439580,9780141439587,474,446811.0,3.98
Red Storm Rising,602,Clancy; Tom,fiction,0394298667,9780394298665,,52530.0,4.12
The Cat in the Hat,601,Seuss; Dr.,fiction,039480001X,9780394800011,61,297825.0,4.14
The Host (The Host; #1),601,Meyer; Stephenie,fiction,0316068047,9780316068048,620,720601.0,3.84
The Christmas Sweater,599,Beck; Glenn,fiction,141659485X,9781416594857,284,12648.0,3.78
Prey,599,Crichton; Michael,fiction,0061015725,9780061015724,507,120581.0,3.69
The Silver Chair (Chronicles of Narnia; #4),599,Lewis; C.S.,fiction,0064405044,9780064405041,243,162379.0,3.94
Heart of Darkness,597,Conrad; Joseph,fiction,1892295490,9781892295491,200,260621.0,3.40
Holes (Holes; #1),596,Sachar; Louis,fiction,0439244196,9780439244190,233,656700.0,3.92
The Rise and Fall of the Third Reich: A History of Nazi Germany,595,Shirer; William L.,non-fiction,0671728687,9780671728687,"1,614",53816.0,4.13
Band of Brothers: E Company; 506th Regiment; 101st Airborne from Normandy to Hitler's Eagle's Nest,595,Ambrose; Stephen E.,fiction,0743464117,9780743464116,432,59276.0,4.41
The Memory Keeper's Daughter,594,Edwards; Kim,fiction,0143037145,9780143037149,401,487104.0,3.63
Wild: From Lost to Found on the Pacific Crest Trail,594,Strayed; Cheryl,fiction,0307592731,9780307592736,315,324220.0,3.94
Along Came a Spider (Alex Cross; #1),593,Patterson; James,fiction,0446692638,9780446692632,435,272454.0,4.06
Me Talk Pretty One Day,590,Sedaris; David,fiction,0349113912,9780349113913,272,480740.0,3.96
Speaker for the Dead (The Ender Quintet; #3),590,Card; Orson Scott,fiction,0812550757,9780812550757,382,157821.0,4.02
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,589,Chapman; Gary,non-fiction,1881273156,9781881273158,208,157450.0,4.21
Fahrenheit 451,588,Bradbury; Ray,fiction,0007491565,9780007491568,227,1000778.0,3.96
The Red Tent,588,Diamant; Anita,fiction,0312353766,9780312353766,336,412278.0,4.15
The Handmaid's Tale,587,Atwood; Margaret,fiction,038549081X,9780385490818,311,476658.0,4.00
The Chamber,583,Grisham; John,fiction,0385339666,9780385339667,544,98037.0,3.74
Being George Washington,582,Beck; Glenn,non-fiction,1451659261,9781451659269,287,2543.0,4.04
Rich Dad; Poor Dad,582,Kiyosaki; Robert T.,fiction,0751532711,9780751532715,195,111212.0,3.85
The Book of Mormon,581,Smith Jr.; Joseph,fiction,0967686563,9780967686561,531,62810.0,4.38
Midnight in the Garden of Good and Evil: A Savannah Story,579,Berendt; John,fiction,0679751521,9780679751526,386,153551.0,3.88
Flowers for Algernon,579,Keyes; Daniel,fiction,0156030306,9780156030304,311,277731.0,4.02
A Midsummer Night's Dream,575,Shakespeare; William,fiction,0743477545,9780743477543,204,314267.0,3.94
The Last Battle (Chronicles of Narnia; #7),575,Lewis; C.S.,fiction,0007202326,9780007202324,224,155780.0,4.02
Watchmen,574,Moore; Alan,fiction,0930289234,9780930289232,416,353033.0,4.33
One for the Money (Stephanie Plum; #1),572,Evanovich; Janet,fiction,0312362080,9780312362089,320,356715.0,4.02
The Killer Angels (The Civil War Trilogy; #2),571,Shaara; Michael,fiction,0345348109,9780345348104,345,56096.0,4.29
Without Remorse (Jack Ryan Universe; #1),568,Clancy; Tom,fiction,0425143325,9780425143322,750,44441.0,4.14
A Farewell to Arms,568,Hemingway; Ernest,fiction,0099910101,9780099910107,293,184000.0,3.78
Kiss the Girls (Alex Cross; #2),567,Patterson; James,fiction,0446677388,9780446677387,458,258943.0,3.90
Fall of Giants (The Century Trilogy; #1),566,Follett; Ken,fiction,0525951652,9780525951650,985,156446.0,4.23
Killing Patton: The Strange Death of World War II's Most Audacious General,562,O'Reilly; Bill,non-fiction,,,304,11087.0,4.06
Godless: The Church of Liberalism,561,Coulter; Ann,fiction,1400054206,9781400054206,310,2577.0,3.29
The Art of Racing in the Rain,561,Stein; Garth,fiction,1554681723,9781554681723,321,307559.0,4.17
The Lincoln Lawyer (Mickey Haller; #1; Harry Bosch World; #16),560,Connelly; Michael,fiction,0739465511,9780739465516,404,144932.0,4.12
Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,557,Hazlitt; Henry,non-fiction,0517548233,9780517548233,218,7990.0,4.24
Ready Player One,557,Cline; Ernest,fiction,030788743X,9780307887436,374,270271.0,4.31
The Testament,557,Grisham; John,fiction,0440234743,9780440234746,535,79158.0,3.81
Lolita,556,Nabokov; Vladimir,non-fiction,,,378,458355.0,3.87
Robinson Crusoe,555,Defoe; Daniel,fiction,0375757325,9780375757327,320,173115.0,3.65
And Then There Were None,555,Christie; Agatha,fiction,0312330871,9780312330873,264,351623.0,4.21
Things That Matter: Three Decades of Passions; Pastimes and Politics,553,Krauthammer; Charles,non-fiction,0385349173,9780385349178,400,4875.0,4.23
The Crucible,550,Miller; Arthur,fiction,0142437336,9780142437339,143,221994.0,3.53
Slander: Liberal Lies About the American Right,549,Coulter; Ann,non-fiction,1400049520,9781400049523,352,2093.0,3.39
Outlander (Outlander; #1),548,Gabaldon; Diana,fiction,0440242940,9780440242949,896,456236.0,4.18
The Black Swan: The Impact of the Highly Improbable,548,Taleb; Nassim Nicholas,fiction,1400063515,9781400063512,401,50690.0,3.86
The War of the Worlds,545,Wells; H.G.,fiction,0375759239,9780375759239,192,154460.0,3.78
The Sum of All Fears (Jack Ryan Universe; #7),544,Clancy; Tom,fiction,0425184226,9780425184226,928,42063.0,3.97
Seabiscuit: An American Legend,544,Hillenbrand; Laura,fiction,0345465083,9780345465085,457,102057.0,4.18
Under the Dome,542,King; Stephen,fiction,1439148503,9781439148501,"1,074",173694.0,3.89
The Case for Christ,541,Strobel; Lee,non-fiction,0310226058,9780310226055,367,59293.0,4.08
The Good Earth (House of Earth; #1),540,Buck; Pearl S.,fiction,1416500189,9781416500186,418,176612.0,3.96
Uncle Tom's Cabin,539,Beecher Stowe; Harriet,fiction,1840224029,9781840224023,438,137172.0,3.81
A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,538,Schweikart; Larry,non-fiction,1595230327,9781595230324,960,2219.0,4.15
Charlie and the Chocolate Factory (Charlie Bucket; #1),537,Dahl; Roald,fiction,0142403881,9780142403884,176,455467.0,4.10
The Thorn Birds,537,McCullough; Colleen,fiction,0380018179,9780380018178,692,240446.0,4.20
Fight Club,536,Palahniuk; Chuck,fiction,0393327345,9780393327342,218,339171.0,4.19
Sarah's Key,534,Rosnay; Tatiana de,fiction,0312370830,9780312370831,294,312457.0,4.13
The Millionaire Next Door,532,Stanley; Thomas J.,non-fiction,0671015206,9780671015206,258,34156.0,3.96
Oliver Twist,532,Dickens; Charles,fiction,0141439742,9780141439747,554,219398.0,3.83
Dreams from My Father: A Story of Race and Inheritance,530,Obama; Barack,non-fiction,1921351438,9781921351433,453,111678.0,3.77
The Eye of the World (Wheel of Time; #1),528,Jordan; Robert,fiction,0812511816,9780812511819,814,225733.0,4.16
A People's History of the United States,527,Zinn; Howard,non-fiction,0060838655,9780060838652,768,109783.0,4.09
The God Delusion,527,Dawkins; Richard,fiction,0618680004,9780618680009,374,148591.0,3.89
American Gods (American Gods; #1),527,Gaiman; Neil,fiction,0747263744,9780747263746,635,404775.0,4.10
Truman,526,McCullough; David,non-fiction,0671869205,9780671869205,"1,120",37338.0,4.26
The Cardinal of the Kremlin (Jack Ryan Universe; #5),525,Clancy; Tom,fiction,0425116840,9780425116845,547,35051.0,3.99
Thinking; Fast and Slow,525,Kahneman; Daniel,non-fiction,0374275637,9780374275631,499,102697.0,4.04
What the Dog Saw and Other Adventures,524,Gladwell; Malcolm,fiction,0316078573,9780316078573,444,60887.0,3.80
Divine Secrets of the Ya-Ya Sisterhood,524,Wells; Rebecca,fiction,006075995X,9780060759957,383,441884.0,3.77
The Metamorphosis,520,Kafka; Franz,fiction,0553213695,9780553213690,201,332642.0,3.76
2001: A Space Odyssey (Space Odyssey; #1),520,Clarke; Arthur C.,fiction,0451457994,9780451457998,297,153184.0,4.09
Persuasion,519,Austen; Jane,fiction,0192802631,9780192802637,249,341896.0,4.13
End the Fed,519,Paul; Ron,non-fiction,0446549193,9780446549196,212,4179.0,4.05
The Forgotten Man: A New History of the Great Depression,518,Shlaes; Amity,fiction,022406312X,9780224063128,390,3799.0,3.90
The Brothers Karamazov,518,Dostoyevsky; Fyodor,fiction,0374528373,9780374528379,776,153591.0,4.29
I; Robot (Robot; #0.1),517,Asimov; Isaac,fiction,0553803700,9780553803709,225,176414.0,4.15
The Three Musketeers,514,Dumas; Alexandre,fiction,,,786,197983.0,4.05
Odd Thomas (Odd Thomas; #1),513,Koontz; Dean,fiction,0553384287,9780553384284,446,195688.0,3.91
Benjamin Franklin: An American Life,512,Isaacson; Walter,fiction,074325807X,9780743258074,586,54514.0,3.94
The Revolution: A Manifesto,511,Paul; Ron,non-fiction,0446537519,9780446537513,173,5982.0,4.14
Kill Shot (Mitch Rapp; #2),511,Flynn; Vince,fiction,1416595201,9781416595205,385,27580.0,4.29
The Maze Runner (Maze Runner; #1),510,Dashner; James,fiction,0385737947,9780385737944,384,594621.0,4.03
Alice's Adventures in Wonderland & Through the Looking-Glass,510,Carroll; Lewis,fiction,0451527747,9780451527745,239,346920.0,4.06
Think and Grow Rich,509,Hill; Napoleon,non-fiction,1585424331,9781585424337,320,90458.0,4.14
Bridget Jones's Diary (Bridget Jones; #1),509,Fielding; Helen,fiction,014028009X,9780140280098,271,668859.0,3.73
How to Talk to a Liberal (If You Must): The World According to Ann Coulter,506,Coulter; Ann,non-fiction,,,353,2426.0,3.30
Black Hawk Down,505,Bowden; Mark,fiction,0871137380,9780871137388,320,38628.0,4.27
Act of Treason (Mitch Rapp; #9),504,Flynn; Vince,fiction,0743270371,9780743270373,432,33288.0,4.27
Othello,502,Shakespeare; William,fiction,0743477553,9780743477550,314,230419.0,3.87
Room,500,Donoghue; Emma,fiction,0316098337,9780316098335,321,442621.0,3.99
A Confederacy of Dunces,499,Toole; John Kennedy,fiction,0802130208,9780802130204,416,164551.0,3.88
Born to Run: A Hidden Tribe; Superathletes; and the Greatest Race the World Has Never Seen,498,McDougall; Christopher,fiction,0307266303,9780307266309,287,100972.0,4.27
The Strange Case of Dr. Jekyll and Mr. Hyde,497,Stevenson; Robert Louis,fiction,0451528956,9780451528957,144,209609.0,3.78
Consent to Kill (Mitch Rapp; #8),497,Flynn; Vince,fiction,1416505016,9781416505013,675,28913.0,4.35
Free to Choose: A Personal Statement,493,Friedman; Milton,non-fiction,0156334607,9780156334600,368,4334.0,4.19
David Copperfield,493,Dickens; Charles,fiction,0140439447,9780140439441,974,146140.0,3.95
The Constitution of the United States of America,491,Founding Fathers,non-fiction,1557091528,9781557091529,30,17151.0,4.53
The Other Boleyn Girl (The Tudor Court; #2),491,Gregory; Philippa,fiction,0743227441,9780743227445,661,369613.0,4.03
Term Limits ,489,Flynn; Vince,fiction,0671023187,9780671023188,612,24412.0,4.29
American Lion: Andrew Jackson in the White House,488,Meacham; Jon,non-fiction,1400063256,9781400063253,361,28147.0,3.76
Girl With a Pearl Earring,488,Chevalier; Tracy,fiction,0452287022,9780452287020,233,425768.0,3.83
Debt of Honor (Jack Ryan Universe; #8),488,Clancy; Tom,fiction,0425147584,9780425147580,990,32794.0,4.01
The Wonderful Wizard of Oz (Oz; #1),484,Baum; L. Frank,fiction,0140621679,9780140621679,156,245588.0,3.97
Agenda 21 (Agenda 21; #1),484,Beck; Glenn,fiction,1476716692,9781476716695,295,5527.0,3.80
Memorial Day (Mitch Rapp; #7),483,Flynn; Vince,fiction,1416548009,9781416548003,574,30991.0,4.29
The Devil Wears Prada (The Devil Wears Prada; #1),483,Weisberger; Lauren,fiction,0307275558,9780307275554,432,611826.0,3.67
Transfer of Power (Mitch Rapp; #3),483,Flynn; Vince,fiction,1416516352,9781416516354,549,28738.0,4.30
The Republic,483,Plato,fiction,0140449140,9780140449143,416,102528.0,3.87
The Color Purple,482,Walker; Alice,fiction,0671727796,9780671727796,295,367973.0,4.15
Founding Brothers: The Revolutionary Generation,479,Ellis; Joseph J.,non-fiction,0375705244,9780375705243,290,27922.0,3.90
The Red Badge of Courage,478,Crane; Stephen,fiction,1580495869,9781580495868,170,67642.0,3.19
The Brethren,478,Grisham; John,fiction,0385339674,9780385339674,384,67596.0,3.70
One Hundred Years of Solitude,478,Garcí­a Márquez; Gabriel,fiction,0060531045,9780060531041,457,507093.0,4.02
On Writing: A Memoir of the Craft,477,King; Stephen,fiction,0743455967,9780743455961,320,124375.0,4.29
The Partner,476,Grisham; John,fiction,0385339100,9780385339100,416,82699.0,3.87
"A Child Called ""It"" (Dave Pelzer #1)",476,Pelzer; Dave,fiction,1558743669,9781558743663,184,300181.0,4.08
The Green Mile,475,King; Stephen,fiction,0451933028,9780451933027,592,166064.0,4.40
Cold Mountain,475,Frazier; Charles,fiction,0802142842,9780802142849,449,170213.0,3.81
Einstein: His Life and Universe,474,Isaacson; Walter,non-fiction,0743264738,9780743264730,680,64631.0,4.05
Gulliver's Travels,473,Swift; Jonathan,fiction,0141439491,9780141439495,306,165730.0,3.54
The Broker,472,Grisham; John,fiction,0385340540,9780385340540,422,63081.0,3.75
War and Peace,470,Tolstoy; Leo,fiction,0192833987,9780192833983,"1,392",154852.0,4.10
Fast Food Nation: The Dark Side of the All-American Meal,469,Schlosser; Eric,fiction,0060838582,9780060838584,399,173808.0,3.72
Cutting for Stone,469,Verghese; Abraham,fiction,0375414495,9780375414497,541,242243.0,4.28
Lonesome Dove,469,McMurtry; Larry,fiction,067168390X,9780671683900,945,104274.0,4.46
The Goldfinch,469,Tartt; Donna,fiction,0316055433,9780316055437,773,360898.0,3.86
On the Road,468,Kerouac; Jack,fiction,0140042598,9780140042597,307,248307.0,3.65
The Lost World (Jurassic Park; #2),468,Crichton; Michael,fiction,0752224417,9780752224411,448,81895.0,3.69
Allegiant (Divergent; #3),464,Roth; Veronica,fiction,0007524277,9780007524273,526,567797.0,3.65
The Law,463,Bastiat; Frédéric,fiction,1933550147,9781933550145,61,6381.0,4.39
The Street Lawyer,463,Grisham; John,fiction,0385339097,9780385339094,384,78472.0,3.79
Under the Banner of Heaven: A Story of Violent Faith,463,Krakauer; Jon,fiction,0330419129,9780330419123,399,108051.0,3.97
Pursuit of Honor (Mitch Rapp; #12),463,Flynn; Vince,fiction,1416595163,9781416595168,448,25559.0,4.33
Extreme Measures (Mitch Rapp; #11),461,Flynn; Vince,fiction,1416599398,9781416599395,416,26231.0,4.35
The Joy of Hate: How to Triumph over Whiners in the Age of Phony Outrage,460,Gutfeld; Greg,non-fiction,0307986969,9780307986962,226,1736.0,4.06
Capitalism and Freedom,460,Friedman; Milton,non-fiction,0226264211,9780226264219,208,6621.0,3.94
Helter Skelter: The True Story of the Manson Murders,459,Bugliosi; Vincent,fiction,0393322238,9780393322231,689,82887.0,3.97
Number the Stars,458,Lowry; Lois,fiction,0440227534,9780440227533,137,310914.0,4.09
Cat's Cradle,457,Vonnegut; Kurt,fiction,0140285601,9780140285604,179,239993.0,4.18
Fear and Loathing in Las Vegas,457,Thompson; Hunter S.,fiction,0679785892,9780679785897,204,204362.0,4.08
Do Androids Dream of Electric Sheep?,457,Dick; Philip K.,fiction,0345404475,9780345404473,256,203394.0,4.07
Separation of Power (Mitch Rapp; #5),457,Flynn; Vince,fiction,0671047345,9780671047344,448,29209.0,4.31
Executive Power (Mitch Rapp; #6),455,Flynn; Vince,fiction,0743453964,9780743453967,512,26179.0,4.32
Flags of Our Fathers,455,Bradley; James D.,fiction,0553384155,9780553384154,382,31714.0,4.18
The Bell Jar,454,Plath; Sylvia,non-fiction,0061148512,9780061148514,266,394051.0,3.97
The Pearl,454,Steinbeck; John,fiction,0142000698,9780142000694,96,123882.0,3.36
The Dead Zone,453,King; Stephen,fiction,0451155750,9780451155757,402,127998.0,3.89
The King of Torts,453,Grisham; John,fiction,0385339658,9780385339650,388,60108.0,3.66
World Without End (The Pillars of the Earth; #2),452,Follett; Ken,fiction,0525950079,9780525950073,"1,014",126158.0,4.21
How the Grinch Stole Christmas!,451,Seuss; Dr.,fiction,0007173040,9780007173044,64,225603.0,4.35
Oh; The Places You'll Go!,448,Seuss; Dr.,fiction,0679805273,9780679805274,44,225994.0,4.33
Walden,448,Thoreau; Henry David,fiction,0691096120,9780691096124,384,104398.0,3.79
Goodnight Moon,448,Brown; Margaret Wise,fiction,0060775858,9780060775858,32,235169.0,4.26
Atonement,447,McEwan; Ian,fiction,038572179X,9780385721790,351,331265.0,3.86
The Way Things Ought to Be,444,Limbaugh; Rush,fiction,0671751506,9780671751500,336,1927.0,3.50
Executive Orders (Jack Ryan Universe; #9),443,Clancy; Tom,fiction,0006479758,9780006479758,"1,273",34820.0,4.03
The Martian Chronicles,442,Bradbury; Ray,fiction,0553278223,9780553278224,182,130876.0,4.11
The Night Circus,441,Morgenstern; Erin,fiction,0385534639,9780385534635,387,387832.0,4.02
Hotel on the Corner of Bitter and Sweet,441,Ford; Jamie,fiction,0345505336,9780345505330,290,186090.0,3.97
The Canterbury Tales,440,Chaucer; Geoffrey,fiction,0140424385,9780140424386,504,143716.0,3.47
The Communist Manifesto,439,Marx; Karl,fiction,0140447571,9780140447576,304,58370.0,3.49
Beowulf,439,Unknown,fiction,0393320979,9780393320978,213,162179.0,3.40
Red Dragon (Hannibal Lecter; #1),437,Harris; Thomas,fiction,0525945563,9780525945567,348,176232.0,3.99
